system:index,.geo,Latitude,Longitude,Predicted_LST
220,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62566948897816,12.808628478618198]}",12.808628,77.625669,35.156254
221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69573808113948,12.808628478618198]}",12.808628,77.695738,34.315422
222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6966363964236,12.808628478618198]}",12.808628,77.696636,34.195194
223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77568814142612,12.808628478618198]}",12.808628,77.775688,35.134636
224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41456539721007,12.809526793902318]}",12.809527,77.414565,38.305836
225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42444686533538,12.809526793902318]}",12.809527,77.424447,37.65535
226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4801424129508,12.809526793902318]}",12.809527,77.480142,36.604782
227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48283735880315,12.809526793902318]}",12.809527,77.482837,37.573017
228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5034986103379,12.809526793902318]}",12.809527,77.503499,35.775826
229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50709187147437,12.809526793902318]}",12.809527,77.507092,35.74088
230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53404132999796,12.809526793902318]}",12.809527,77.534041,34.67833
231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56278741908979,12.809526793902318]}",12.809527,77.562787,29.969305
232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56548236494214,12.809526793902318]}",12.809527,77.565482,31.17297
233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5771604636357,12.809526793902318]}",12.809527,77.57716,34.614452
234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57805877891983,12.809526793902318]}",12.809527,77.578059,33.339447
235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58794024704514,12.809526793902318]}",12.809527,77.58794,34.26089
236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59333013874985,12.809526793902318]}",12.809527,77.59333,34.516174
237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60590655272753,12.809526793902318]}",12.809527,77.605907,34.28526
238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62297454312579,12.809526793902318]}",12.809527,77.622975,34.1512
239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63105938068287,12.809526793902318]}",12.809527,77.631059,33.478107
240,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63734758767171,12.809526793902318]}",12.809527,77.637348,36.23084
241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64902568636526,12.809526793902318]}",12.809527,77.649026,36.600704
242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66160210034293,12.809526793902318]}",12.809527,77.661602,35.210648
243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67507682960473,12.809526793902318]}",12.809527,77.675077,35.943626
244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70382291869656,12.809526793902318]}",12.809527,77.703823,31.455446
245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7056195492648,12.809526793902318]}",12.809527,77.70562,32.03891
246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73167069250425,12.809526793902318]}",12.809527,77.731671,34.809998
247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74065384534545,12.809526793902318]}",12.809527,77.740654,33.60099
248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74873868290253,12.809526793902318]}",12.809527,77.748739,34.808178
249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78556960955143,12.809526793902318]}",12.809527,77.78557,36.704437
250,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79545107767674,12.809526793902318]}",12.809527,77.795451,35.28805
251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41726034306242,12.810425109186436]}",12.810425,77.41726,38.375645
252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42983675704009,12.810425109186436]}",12.810425,77.429837,35.036827
253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45409126971133,12.810425109186436]}",12.810425,77.454091,35.429684
254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46127779198429,12.810425109186436]}",12.810425,77.461278,37.52797
255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47654915181431,12.810425109186436]}",12.810425,77.476549,37.601704
256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50170197976966,12.810425109186436]}",12.810425,77.501702,37.534313
257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50529524090614,12.810425109186436]}",12.810425,77.505295,35.463585
258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51427839374733,12.810425109186436]}",12.810425,77.514278,33.86148
259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52505817715677,12.810425109186436]}",12.810425,77.525058,35.63478
260,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52775312300912,12.810425109186436]}",12.810425,77.527753,35.879482
261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55560089681683,12.810425109186436]}",12.810425,77.555601,35.56974
262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5771604636357,12.810425109186436]}",12.810425,77.57716,35.078033
263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63375432653523,12.810425109186436]}",12.810425,77.633754,35.830753
264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66789030733177,12.810425109186436]}",12.810425,77.66789,35.637928
265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68585661301417,12.810425109186436]}",12.810425,77.685857,34.918327
266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69933134227595,12.810425109186436]}",12.810425,77.699331,33.31087
267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70831449511715,12.810425109186436]}",12.810425,77.708314,32.477234
268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71460270210599,12.810425109186436]}",12.810425,77.714603,30.347239
269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72178922437894,12.810425109186436]}",12.810425,77.721789,31.941797
270,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72987406193602,12.810425109186436]}",12.810425,77.729874,36.67313
271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40558224436887,12.811323424470556]}",12.811323,77.405582,36.726166
272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41726034306242,12.811323424470556]}",12.811323,77.41726,37.97051
273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43253170289246,12.811323424470556]}",12.811323,77.432532,35.71753
274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49361714221259,12.811323424470556]}",12.811323,77.493617,37.753918
275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4945154574967,12.811323424470556]}",12.811323,77.494515,39.64664
276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50080366448555,12.811323424470556]}",12.811323,77.500804,37.071003
277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52415986187265,12.811323424470556]}",12.811323,77.52416,33.314327
278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.526854807725,12.811323424470556]}",12.811323,77.526855,33.309315
279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52954975357737,12.811323424470556]}",12.811323,77.52955,34.01314
280,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53943122170269,12.811323424470556]}",12.811323,77.539431,36.26721
281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54212616755504,12.811323424470556]}",12.811323,77.542126,36.147964
282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55110932039624,12.811323424470556]}",12.811323,77.551109,35.59586
283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57446551778334,12.811323424470556]}",12.811323,77.574466,35.285557
284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59333013874985,12.811323424470556]}",12.811323,77.59333,35.493576
285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60051666102281,12.811323424470556]}",12.811323,77.600517,27.22411
286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60321160687516,12.811323424470556]}",12.811323,77.603212,33.910458
287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62207622784167,12.811323424470556]}",12.811323,77.622076,35.693264
288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63734758767171,12.811323424470556]}",12.811323,77.637348,35.699066
289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64363579466054,12.811323424470556]}",12.811323,77.643636,32.83875
290,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64902568636526,12.811323424470556]}",12.811323,77.649026,35.760227
291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65800883920646,12.811323424470556]}",12.811323,77.658009,33.425163
292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65890715449058,12.811323424470556]}",12.811323,77.658907,34.56801
293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70741617983303,12.811323424470556]}",12.811323,77.707416,32.83342
294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7110094409695,12.811323424470556]}",12.811323,77.711009,34.400772
295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71280607153774,12.811323424470556]}",12.811323,77.712806,33.678978
296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73706058420898,12.811323424470556]}",12.811323,77.737061,36.299763
297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73885721477721,12.811323424470556]}",12.811323,77.738857,35.192875
298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7568235204596,12.811323424470556]}",12.811323,77.756824,34.76929
299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79275613182439,12.811323424470556]}",12.811323,77.792756,37.30161
300,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79634939296086,12.811323424470556]}",12.811323,77.796349,34.912067
301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42893844175597,12.812221739754676]}",12.812222,77.428938,37.001545
302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47565083653019,12.812221739754676]}",12.812222,77.475651,36.51948
303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51607502431557,12.812221739754676]}",12.812222,77.516075,37.107502
304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55380426624859,12.812221739754676]}",12.812222,77.553804,35.840862
305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55649921210095,12.812221739754676]}",12.812222,77.556499,33.967083
306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5816520400563,12.812221739754676]}",12.812222,77.581652,34.531853
307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59872003045457,12.812221739754676]}",12.812222,77.59872,30.44505
308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61938128198932,12.812221739754676]}",12.812222,77.619381,34.267185
309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64094084880819,12.812221739754676]}",12.812222,77.640941,36.173183
310,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65172063221762,12.812221739754676]}",12.812222,77.651721,35.648712
311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66339873091117,12.812221739754676]}",12.812222,77.663399,35.239918
312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67148356846825,12.812221739754676]}",12.812222,77.671484,33.383213
313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69394145057124,12.812221739754676]}",12.812222,77.693941,35.988853
314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7199925938107,12.812221739754676]}",12.812222,77.719993,34.62447
315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72089090909482,12.812221739754676]}",12.812222,77.720891,33.892834
316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72178922437894,12.812221739754676]}",12.812222,77.721789,33.93666
317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77748477199435,12.812221739754676]}",12.812222,77.777485,29.245413
318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78197634841496,12.812221739754676]}",12.812222,77.781976,33.4748
319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43163338760834,12.813120055038796]}",12.81312,77.431633,35.05001
320,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47205757539372,12.813120055038796]}",12.81312,77.472058,38.99711
321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47385420596196,12.813120055038796]}",12.81312,77.473854,37.294548
322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49092219636023,12.813120055038796]}",12.81312,77.490922,36.515263
323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4945154574967,12.813120055038796]}",12.81312,77.494515,38.770412
324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49900703391731,12.813120055038796]}",12.81312,77.499007,38.161182
325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51338007846321,12.813120055038796]}",12.81312,77.51338,35.28946
326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54571942869151,12.813120055038796]}",12.81312,77.545719,36.788403
327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.549312689828,12.813120055038796]}",12.81312,77.549313,35.414894
328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55110932039624,12.813120055038796]}",12.81312,77.551109,36.35517
329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57087225664687,12.813120055038796]}",12.81312,77.570872,31.135485
330,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59782171517045,12.813120055038796]}",12.81312,77.597822,35.702972
331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60770318329577,12.813120055038796]}",12.81312,77.607703,35.4769
332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6274661195464,12.813120055038796]}",12.81312,77.627466,35.667595
333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66789030733177,12.813120055038796]}",12.81312,77.66789,35.764748
334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67507682960473,12.813120055038796]}",12.81312,77.675077,34.663574
335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68585661301417,12.813120055038796]}",12.81312,77.685857,37.404385
336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71460270210599,12.813120055038796]}",12.81312,77.714603,32.35434
337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72178922437894,12.813120055038796]}",12.81312,77.721789,33.525604
338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74155216062957,12.813120055038796]}",12.81312,77.741552,35.08002
339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47744746709843,12.814018370322914]}",12.814018,77.477447,35.640644
340,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48104072823492,12.814018370322914]}",12.814018,77.481041,34.959682
341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49631208806494,12.814018370322914]}",12.814018,77.496312,37.382473
342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49721040334906,12.814018370322914]}",12.814018,77.49721,36.371075
343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50978681732674,12.814018370322914]}",12.814018,77.509787,33.782604
344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5124817631791,12.814018370322914]}",12.814018,77.512482,35.647285
345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52236323130441,12.814018370322914]}",12.814018,77.522363,36.469624
346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54212616755504,12.814018370322914]}",12.814018,77.542126,36.182915
347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61039812914812,12.814018370322914]}",12.814018,77.610398,33.17804
